,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_name,SNR,logq
WBGene00021347,858.632883529791,0.463485466857008,0.0485995146555692,9.53683324086231,1.47260372368687e-21,4.07536759050742e-21,rpb-10,0.000539794684955048,20.3898332126101
WBGene00011648,1063.1355963913,0.394779261194224,0.0413957611384717,9.53670739073161,1.47439125964639e-21,4.07964736543425e-21,cni-1,0.000371334816117775,20.3893773746221
WBGene00022161,54.5931767115341,-1.51899600931622,0.159311557556161,-9.53475085309323,1.50245901443553e-21,4.15663133910291e-21,Y71G12B.26,-0.0278239168484823,20.3812584923312
WBGene00021054,22.2246369718536,4.94112564036086,0.518271635931304,9.53385309516688,1.51551421722656e-21,4.19206392581319e-21,fbxb-118,0.222326494989256,20.3775721033105
WBGene00012124,129.408708553426,-0.981597277003322,0.102972115744547,-9.53265133872231,1.53316599114266e-21,4.24019742900918e-21,T28D6.4,-0.00758524899889619,20.3726139216306
WBGene00017254,21.8840950033336,4.92261402412606,0.516545210473246,9.52988029763374,1.57464690402668e-21,4.35420744392867e-21,fbxb-111,0.224940260192446,20.3610908840668
WBGene00008556,26.7754940295223,-3.47781238653422,0.36495929674271,-9.52931578281185,1.58323252436053e-21,4.37723313343461e-21,F07D3.3,-0.129887888630538,20.3588003220486
WBGene00015293,246.22288384489,-0.77468587105913,0.0812968622042178,-9.52909927954068,1.5865375626785e-21,4.38565422626728e-21,C01C4.3,-0.00314627892810787,20.3579656119525
WBGene00017068,37.578241194533,-8.11699318910097,0.851891021072827,-9.52820605959533,1.60024536670528e-21,4.42282416148185e-21,D2092.8,-0.216002477260214,20.3543003265622
WBGene00004274,12568.7654658479,0.218004787317821,0.0228800392649733,9.52816491235487,1.60087964838368e-21,4.42385471743908e-21,rab-11.1,1.73449642218393e-05,20.3541991440113
WBGene00008066,20.8000442923707,4.28186500764734,0.449393358137662,9.52810033818008,1.60187555601469e-21,4.42588408725496e-21,fbxb-65,0.205858456235014,20.3539999643186
WBGene00017613,807.046880935805,-0.422633887383226,0.0443570759500208,-9.52799250923185,1.60353993520865e-21,4.42975943903623e-21,F20A1.1,-0.000523679475587793,20.3536198577805
WBGene00015295,393.12782176924,-0.643243840465938,0.0675280053007147,-9.52558627493074,1.64112933870646e-21,4.53285976806422e-21,acl-12,-0.00163622060013731,20.343627716392
WBGene00004093,5219.70807919379,0.249664370937641,0.0262125088444388,9.52462705570473,1.65635580193049e-21,4.57416926176073e-21,ppw-1,4.78310984349537e-05,20.3396877688747
WBGene00007355,2343.71843212107,0.293377107247817,0.0308049077273,9.52371322923392,1.67099167665769e-21,4.61383458053159e-21,rpb-6,0.000125175918415383,20.3359379802636
WBGene00006545,32.799961097745,8.08798849193629,0.849343878889626,9.52263116620087,1.6884875502248e-21,4.66138251426661e-21,tbx-8,0.246585307459171,20.3314852572865
WBGene00019125,425.620925088677,0.560638694685574,0.058877247663785,9.5221620733202,1.69612851015102e-21,4.68171306104807e-21,ddl-1,0.00131722540325941,20.3295952074318
WBGene00044178,146.646733560854,-1.07135897165764,0.112514603948811,-9.52195478682087,1.69951584692442e-21,4.69029789261285e-21,C30G7.4,-0.00730571316280329,20.3287995732744
WBGene00012562,1525.55426541775,0.30584357339692,0.0321202918798514,9.52181800031434,1.7017547846169e-21,4.69571110713709e-21,Y37H2A.1,0.000200480297771099,20.3282986299111
WBGene00006887,829.096086941935,0.479596716712877,0.0503760418261755,9.52033346263576,1.72624235571205e-21,4.76250397549966e-21,vav-1,0.000578457339585135,20.3221646487889
WBGene00007998,24.2056472472165,-3.60571319324632,0.378784499742669,-9.51916774761348,1.74571497879722e-21,4.81544166033992e-21,C38C6.5,-0.148961651651804,20.3173638743023
WBGene00008623,25.3800543940162,-2.97090323010221,0.312123184361742,-9.51836767966271,1.75920526627723e-21,4.85186289459086e-21,spe-43,-0.117056613984352,20.3140914800569
WBGene00016505,472.233173309161,-0.668874707572601,0.070285252501663,-9.51657259190718,1.78984944278936e-21,4.93557473037712e-21,ttr-33,-0.0014164077099571,20.3066622679795
WBGene00011189,175.041114397303,1.00683807317022,0.105800455844541,9.51638691093759,1.79304920661973e-21,4.94359265617884e-21,R10D12.8,0.00575200904448614,20.3059573215887
WBGene00044393,22.4848940960394,-4.017364058737,0.422315430128938,-9.51270962917564,1.85759697068941e-21,5.12072219172126e-21,ZK1248.20,-0.178669467669169,20.2906687847739
WBGene00008288,547.933836208375,0.534553416042827,0.0562226522061845,9.50779436876203,1.94747772436004e-21,5.36761653572392e-21,C54C6.6,0.000975580226513955,20.2702185178703
WBGene00011087,2013.41861982136,0.31430564376807,0.0330689432338924,9.50455663324427,2.00901988493956e-21,5.53633667364145e-21,R07B7.2,0.000156105461960989,20.2567775075941
WBGene00011349,3104.77949422619,0.256508285269214,0.0269881017037019,9.50449528037866,2.01020444966007e-21,5.53869910478628e-21,T01H3.3,8.26172311902438e-05,20.2565922276824
WBGene00019921,23.2321291505382,5.18431121345593,0.545601302638061,9.50201399518117,2.05869509050209e-21,5.67138157521843e-21,fbxc-34,0.2231526512212,20.2463111320409
WBGene00043056,679.022456562505,0.436851626145461,0.0459960178076526,9.49759668265847,2.14790114427653e-21,5.9161671654609e-21,nfya-2,0.000643353724053526,20.227959563206
WBGene00006948,23.1111954692043,-4.39446628250855,0.462727351710868,-9.49688032544573,2.16272372244271e-21,5.95602498859201e-21,wrt-2,-0.19014448163723,20.225043488827
WBGene00020269,7899.58984413949,0.245413119748577,0.025853820415305,9.49233481962675,2.25916409155806e-21,6.22060428269395e-21,erfa-1,3.10665647952144e-05,20.2061674249728
WBGene00014159,59.3268758013138,1.43312232628589,0.15097911681403,9.49218909560289,2.26232524334114e-21,6.22829511844186e-21,arrd-4,0.0241563761268236,20.2056308172224
WBGene00044078,120.535414636479,-1.05808990195928,0.111504728499881,-9.48919311489474,2.32829469042096e-21,6.40886972120915e-21,tag-243,-0.00877824915731495,20.1932185566161
WBGene00021676,1203.33730108204,0.358132600643388,0.0377482287561807,9.48740146078374,2.36865125506627e-21,6.51889497308286e-21,pid-2,0.000297616138319119,20.1858260158885
WBGene00019327,5078.10706856145,-0.304178257566061,0.0320616149208079,-9.48730306684117,2.37088748886567e-21,6.52398845106891e-21,zip-2,-5.98999299264934e-05,20.1854868164303
WBGene00021655,1144.77408338683,0.427884464595267,0.045100948782748,9.48726082585076,2.37184815537913e-21,6.52557085571144e-21,Y48A5A.1,0.000373771970212117,20.1853814903282
WBGene00001402,878.521615341804,-0.438254815016878,0.0462082670370004,-9.48433782781669,2.4392682191585e-21,6.709970102864e-21,fbf-2,-0.000498854902786162,20.1732794148817
WBGene00003598,6760.09803064673,0.303250669426418,0.0319931421802742,9.47861475180114,2.57680990327617e-21,7.08716950969325e-21,nhl-2,4.48589159582655e-05,20.149527179734
WBGene00086555,22.523707948947,5.13817775619111,0.542107059197306,9.47816057551284,2.5880480073824e-21,7.11692174665785e-21,F49B2.7,0.228123085587749,20.1477078093848
WBGene00003878,331.274413385036,-0.69123808882768,0.0729462424491755,-9.47599308229335,2.64235167003001e-21,7.26507186221248e-21,pept-3,-0.00208660271031636,20.1387600855355
WBGene00000839,3040.93228687465,0.262689967598558,0.0277217588314348,9.47594880959295,2.64347252962617e-21,7.26697297252495e-21,cul-4,8.63846816755462e-05,20.1386464550407
WBGene00021545,2578.90339302611,0.307367326358673,0.0324398743199028,9.47498511639098,2.6679873944781e-21,7.33317373343395e-21,Y43H11AL.1,0.000119185281305945,20.1347080258215
WBGene00020973,31.2404480676883,-3.14086544434422,0.331576047417611,-9.47253418576518,2.7313532177364e-21,7.50612057547144e-21,W03B1.3,-0.100538424978379,20.1245844635252
WBGene00021564,1042.72785061484,0.357993135139353,0.0377997768168219,9.47077377927893,2.77778281897014e-21,7.63247583137386e-21,Y45G12B.3,0.000343323653365798,20.1173345622429
WBGene00015006,23.6826584024909,-3.74564646096946,0.395527895869048,-9.46999314103896,2.79862070916298e-21,7.68848348395537e-21,B0041.1,-0.15815988210916,20.1141593142298
WBGene00018766,22.3394930801563,4.95149276211568,0.522921457116498,9.46890339788174,2.82796848482081e-21,7.76784786051333e-21,F53G2.1,0.221647498640602,20.1096992890201
WBGene00000367,458.506795840361,-0.55953224122223,0.0591106670293971,-9.46584211177927,2.91205043256145e-21,7.99750559400153e-21,cca-1,-0.00122033576448242,20.0970454474685
WBGene00021861,20.7092152700604,3.88095190877086,0.410177391983538,9.46164265661581,3.03142969595784e-21,8.32401180345521e-21,Y54F10BM.6,0.187402171359994,20.0796673126301
WBGene00009250,29.4110742486231,-2.3824897129795,0.251847340726541,-9.46005507187958,3.07781061311741e-21,8.44999821638319e-21,F29D10.1,-0.0810065519144047,20.0731433827207
WBGene00020311,928.162991698542,0.416686689163481,0.0440741314119468,9.45422350514056,3.25428307665467e-21,8.93304663523553e-21,T07D3.9,0.000448936978623704,20.049000398758
WBGene00012103,68.9771635117426,1.7524066953632,0.185385988733986,9.45274617208403,3.3005558765287e-21,9.05859667507221e-21,clec-12,0.0254056068145637,20.0429390764377
WBGene00018098,21.8289553489634,-3.67510672106596,0.388885642257443,-9.45035332169202,3.37688889977948e-21,9.26659491664798e-21,F36F12.7,-0.168359257798403,20.0330798214733
WBGene00018533,1458.27881115131,0.409928774443129,0.0433824915661688,9.4491754540628,3.41510217297502e-21,9.36993743081326e-21,F47B7.2,0.000281104526314479,20.0282633091702
WBGene00003812,1769.39734812667,-0.333958446427305,0.0353517571647935,-9.44672834423889,3.49586588397723e-21,9.58997217613011e-21,nrf-5,-0.000188741351274704,20.018182652868
WBGene00009556,367.271398801293,0.613165755873229,0.0649133371216312,9.44591332170014,3.52318180968575e-21,9.66333967022885e-21,F39B2.5,0.00166951676028814,20.0148727545687
WBGene00017105,112.214250260601,1.39089633532874,0.1472671184332,9.44471753183415,3.56364189916097e-21,9.77272919453916e-21,E02H9.7,0.0123950062679079,20.0099841355024
WBGene00003731,465.346900460176,-0.633277728244006,0.067058868248412,-9.44360894815732,3.60156171034952e-21,9.87511808558732e-21,nhx-3,-0.0013608723462384,20.0054577024243
WBGene00018609,2445.43903799877,0.418013739334873,0.0442762392030643,9.44103986379095,3.69097991635576e-21,1.01186543211548e-20,F48E8.2,0.00017093607030865,19.9948772404366
WBGene00018148,24.4949772005573,-4.90808771331147,0.520056821272288,-9.43759895563744,3.81419100319923e-21,1.04547383134339e-20,F37C4.8,-0.200371189290179,19.9806868332867
WBGene00022397,86.3557545272073,-1.37749251084728,0.145961936372574,-9.4373406182498,3.82360397776975e-21,1.04788421240158e-20,Y97E10AR.2,-0.0159513690591782,19.9796867027465
WBGene00016756,433.200437572141,-0.543338736707397,0.0575739961026438,-9.43722467585407,3.82783600855806e-21,1.04887417054449e-20,C49A9.2,-0.00125424327766731,19.9792766093431
WBGene00013366,283.666450471039,-0.639028922759275,0.0677143969045727,-9.43712049388601,3.83164272208623e-21,1.04974728486102e-20,Y60A3A.21,-0.00225274762559387,19.9789152399779
WBGene00015421,27.8475343393202,-5.47615075092903,0.580343675703743,-9.4360479491544,3.87105088653545e-21,1.06037219412171e-20,C04E6.4,-0.196647598462489,19.9745416691866
WBGene00020710,334.237124353918,-0.63211956442395,0.0669939508310244,-9.43547225656708,3.89236844327367e-21,1.06603902193754e-20,T23B3.2,-0.00189123086086215,19.9722268978404
WBGene00001393,11355.6072044223,-0.195703656208649,0.0207427101909512,-9.43481610681822,3.91680690213342e-21,1.07255862790945e-20,fat-1,-1.72340987747828e-05,19.969578959207
WBGene00012674,677.291601009501,0.459993221434066,0.0487565183506443,9.43449690410447,3.9287504997935e-21,1.07565514816381e-20,bed-1,0.000679165695763017,19.9683269398726
WBGene00008936,1107.31348838921,-0.577509088944233,0.0612213957091886,-9.4331251722436,3.98048791514062e-21,1.08964407939057e-20,papl-1,-0.000521540733495737,19.9627153365538
WBGene00009329,856.867835490986,0.383409888683695,0.0406456327956787,9.4329910081867,3.98558419725583e-21,1.09086271017565e-20,F32D8.4,0.000447455106613964,19.962229903825
WBGene00013156,3528.76540723625,0.299022856752619,0.0317001827034793,9.43284332300707,3.9912015477936e-21,1.09222354128899e-20,Y53F4B.9,8.47386613288117e-05,19.961688467114
WBGene00004726,2257.45809925629,0.294360947685018,0.0312089942275159,9.43192675608527,4.02623960140479e-21,1.10163383629059e-20,sas-4,0.000130394866589991,19.9579627333461
WBGene00004085,1484.87910896136,0.312465641091698,0.0331289967098381,9.43178701813531,4.03160809370709e-21,1.10292440623674e-20,pph-4.1,0.00021043170397236,19.9574542528176
WBGene00018640,35.2396793794166,-8.02247816245385,0.850594715931443,-9.43161062747591,4.03839483082716e-21,1.10460248459816e-20,F49E10.2,-0.22765468652759,19.9567939842465
WBGene00001109,29.7193121441565,-3.47199089949648,0.368253399109809,-9.42826572107532,4.16925224832751e-21,1.14021098575382e-20,dsl-7,-0.116826085430754,19.9430147789526
WBGene00007787,3154.12028676417,0.269299933858506,0.0285876638215021,9.42014484079504,4.50466197919351e-21,1.23174009814012e-20,C27H6.8,8.53803626287134e-05,19.9094809202975
WBGene00020340,1378.82114525458,-0.37015870770534,0.0392962272926497,-9.4197009028034,4.52374792954316e-21,1.23675906642422e-20,T08B1.1,-0.000268460277809995,19.9077148972293
WBGene00022368,995.683081934983,0.480762161714347,0.051047182948121,9.41799593922632,4.59779471900012e-21,1.25679987125891e-20,Y92H12BR.2,0.000482846570798458,19.9007338724553
WBGene00016623,896.196040730225,0.43729376296396,0.0464340811617041,9.41751730676243,4.61879643728471e-21,1.26233675885286e-20,psmd-9,0.000487944314736819,19.8988247710811
WBGene00021315,1800.27014954187,0.325336159923051,0.0345472728210241,9.41713001800432,4.63585954941408e-21,1.26679559429573e-20,Y32H12A.7,0.000180715188776441,19.8972934557014
WBGene00012929,6001.37736721679,0.24571711065858,0.0260932730619565,9.41687576239069,4.64709539261712e-21,1.26966088681401e-20,rsks-1,4.09434527481705e-05,19.8963122590846
WBGene00006496,677.57909985299,0.467682722353166,0.0496663133058916,9.41649764645785,4.66385459407355e-21,1.27403408063772e-20,cgef-1,0.000690226015611515,19.8948189543908
WBGene00019511,1117.06602666426,0.407004331434776,0.0432235152124224,9.41627096811884,4.67393028618578e-21,1.27658041047647e-20,lido-8,0.000364351185802471,19.893951824239
WBGene00021959,2497.86555520536,0.289259275972867,0.0307231267489736,9.41503377362235,4.72930331991708e-21,1.29149588644436e-20,Y57E12AL.6,0.000115802580074846,19.8889069727639
WBGene00018330,620.408409488627,0.517750031461668,0.0550015318296013,9.41337475955569,4.80457531489389e-21,1.31183975563003e-20,elks-1,0.000834530969508335,19.8821192118323
WBGene00012063,22.7473014339719,8.05056992762618,0.855332219566736,9.41221404205275,4.85794215881585e-21,1.32619705038943e-20,fbxb-1,0.353913186185816,19.8773919423424
WBGene00015539,209.324385795569,-0.791568697999849,0.0841201122060955,-9.40998148053457,4.96224335590367e-21,1.35445232761222e-20,C06E7.2,-0.0037815407650254,19.8682362761379
WBGene00013794,41.394307003282,7.94401308711059,0.844265505157805,9.40937778291171,4.99082542918504e-21,1.36203416768422e-20,dct-13,0.191910764117412,19.8658119976724
WBGene00012911,1281.95645722218,-0.38257426780125,0.0406603867970205,-9.40901693117401,5.00798765026674e-21,1.36649750089429e-20,acl-7,-0.00029843000177263,19.8643911582258
WBGene00004128,2664.64933115658,0.336308626162678,0.0357536901554147,9.40626337311775,5.1408841386191e-21,1.40253397191441e-20,pqn-41,0.00012621121369719,19.853086610545
WBGene00020942,944.130376549433,0.383299598941548,0.0407499063070334,9.40614675414334,5.1465889248537e-21,1.40386402926014e-20,W02D7.6,0.000405981640313719,19.8526749536034
WBGene00010889,1051.66722473163,0.413542399261779,0.043971594115011,9.40476249690034,5.2147843809196e-21,1.42223684251898e-20,M18.3,0.000393225527559166,19.8470280753122
WBGene00009730,192.24211040434,-0.754517272481126,0.0802276152929802,-9.40470771474053,5.21750153140881e-21,1.42274860483454e-20,myo-6,-0.00392482828499001,19.8468718315941
WBGene00015807,681.040749026553,0.445828857800601,0.0474145245773408,9.40279084889657,5.31346333061964e-21,1.44868277660828e-20,C16A3.2,0.000654628755236523,19.839026703177
WBGene00016287,22.7605836210027,-3.82800217145094,0.407125475309814,-9.40251201067169,5.32756714697017e-21,1.45229411772191e-20,C31H1.2,-0.168185589402839,19.8379454216741
WBGene00015339,513.020403959243,-6.59672928836762,0.701656005627831,-9.40165727287544,5.37103144764685e-21,1.46390667077674e-20,C02E7.6,-0.0128586099840421,19.834486610203
WBGene00001020,1445.44029357611,0.359659125784334,0.0382734019039199,9.39710367756721,5.60856562191322e-21,1.52840186827113e-20,dnj-2,0.000248823232189352,19.8157624401152
WBGene00004421,51108.2162200167,-0.174817189179757,0.0186046232577607,-9.39643801208575,5.64414897940003e-21,1.53785112185456e-20,rpl-10,-3.42053004603376e-06,19.8130857062034
WBGene00012205,1874.32209702589,0.32732995100128,0.0348368393257327,9.3960863653751,5.6630364018176e-21,1.54274895408821e-20,W02B12.10,0.000174639114334018,19.8117047393449
WBGene00000221,2309.47359267898,-0.40604906985058,0.0432165564190406,-9.39568312462029,5.68477196188267e-21,1.54836423969008e-20,atf-5,-0.00017581888406854,19.8101268675033
WBGene00008968,2093.7928323215,0.340530730423846,0.0362433683742725,9.39567004113151,5.68547857084095e-21,1.54836423969008e-20,elli-1,0.00016263821576191,19.8101268675033
WBGene00194654,21.4847176302827,-3.74821335145673,0.39894652022213,-9.39527771634594,5.70670752918603e-21,1.55389559962052e-20,M05B5.7,-0.174459511917142,19.8085781631618
